time,AC_trqDes,AccPed_trqDes,AF,Alt_trqDes,anztib_w,APP_r,B_bag_msg,B_bevab_msg,B_dtmbh_msg,B_frastab_msg,B_kh_msg,B_kl15_msg,B_lambts_msg,B_ll,B_lr_msg,B_lrafra_msg,B_lraora_msg,B_lrka,B_lrnd_msg,B_orastab_msg,B_pwf_msg,B_sa,B_sbbvk_msg,B_stend,B_tatewi_msg,B_te,B_te_msg,B_tef_msg,B_tekat,B_telrlei,B_ten_msg,B_tevtini_msg,B_vag_msg,Brk_st,CAT-CENTER,CAT-UPPER,CoEng_bCtOffConDel,CoEng_bFrstStrtEnd,CoETS_trqUnFltLtd,CoPT_bTraIncIntvActvDes,CoPT_flgFuCutOffActv,CWMDAPP,DC1_AD2,DC1_AD3,DC1_Th4,DC1_Th5,DC1_Th6,DewDet_S1B1_I.cntrCldStrtSnsr,DewDet_S1B1_I.egyInteg,DewDet_S1B1_I.egyThd,DewDet_S1B1_I.egyThd_M,DewDet_S1B1_I.egyThd_M/x,DewDet_S1B1_I.egyThd_M/x/x,DewDet_S1B1_I.egyThd_M/x_1,DewDet_S1B1_I.egyThd_M/y,DewDet_S1B1_I.egyThd_M/y/x,DewDet_S1B1_I.egyThd_M/y_1,DewDet_S1B1_I.facCoolgSnrs,DewDet_S1B1_I.flgDewPntEnd,DewDet_S1B1_I.flgIncCntrCldStrtSnsr,DewDet_S1B1_I.flgSetDewPntEnd,DewDet_S2B1_I.cntrCldStrtSnsr,DewDet_S2B1_I.egyInteg,DewDet_S2B1_I.egyThd,DewDet_S2B1_I.egyThd_M,DewDet_S2B1_I.egyThd_M/x,DewDet_S2B1_I.egyThd_M/x/x,DewDet_S2B1_I.egyThd_M/x_1,DewDet_S2B1_I.egyThd_M/y,DewDet_S2B1_I.egyThd_M/y/x,DewDet_S2B1_I.egyThd_M/y_1,DewDet_S2B1_I.facCoolgSnrs,DewDet_S2B1_I.flgDewPntEnd,DFES_ctEntry,DFES_numDFC_{0},DFES_numDFC_{1},DFES_numDFC_{2},DFES_numDFC_{3},DFES_numDFC_{4},DFES_numDFC_{5},DFES_numDFC_{6},DFES_numDFC_{7},DFES_numDFC_{8},DFES_numDFC_{9},dfrst_w_msg,dlaqhom,dmvad_w_msg,DSMAUX_xClearMode_C,DSMAUX_xClearTrg_C,Eep_EnFirstInit_CW,Eep_EnvRamClr_CW,EnvT_t,Epm_ctCyl,Epm_nEng,Epm_nEng10ms,etakh_w_msg,etakhaw_w,etakhkt_w,etakhktl_w_msg,etakhktn_w,etakhktt_w_msg,etakhsv_w,etazwmn_w_msg,etazwmnk_w,ExhMgT_facCatHeatgFinshd,ExhMgT_facCatHeatgProgs,ExhMgT_facEtaEngCatHeatg,ExhMgT_flgCatHeatgFirstStrtFinshd,ExhMgT_flgCatHeatgFirstStrtInin,ExhMgT_flgCatHeatgReqRstSnd,ExhMgT_flgCatHeatNormFinshd,ExhMod_cntrCldStrtS2B1,ExhMod_mfExhB1,ExhMod_mfExhCat1B1,ExhMod_mfExhS1B1,ExhMod_mfExhS2B1,ExhMod_tExhAryB1_{0},ExhMod_tExhAryB1_{1},ExhMod_tExhAryB1_{2},ExhMod_tExhAryB1_{3},ExhMod_tExhAryB1_{4},ExhMod_tExhAryB1_{5},ExhMod_tExhDsVlvB1,ExhMod_tExhS1B1,ExhMod_tExhS2B1,ExhMod_tWallAryB1_{0},ExhMod_tWallAryB1_{1},ExhMod_tWallAryB1_{2},ExhMod_tWallAryB1_{3},ExhMod_tWallAryB1_{4},ExhMod_tWallAryB1_{5},Fan_r,fho_msg,fkastex_w,fkhab_msg,fkmsdk_w_msg,fns_w_msg,fnswl_w_msg,FPWDKAPP,FPWDKAPP/x,FPWDKAPP/x/x,FPWDKAPP/x_1,fr_w,fr_w_msg,fra_w_msg,FRAMN,FRAMX,fri,FRKAP,frm_w,frp,frstinjcyl,ftead_w_msg,fwe_msg,gangi_msg,GASIN,GEVCtl_agSpIntkB1,GEVCtl_agSpOutlB1,GEVlv_agIntkB1,GEVlv_agOutlB1,GlbDa_stTrqDem,HEGO_bS1B1Vld,HEGO_bS2B1Vld,HEGO_HtgEnaS1_I.bHtgEna,HEGO_HtgEnaS1_I.bHtgRst,HEGO_HtgEnaS2_I.bHtgEna,HEGO_HtgEnaS2_I.bHtgRst,HEGO_HtgS1B1_I.bHtgStrtPwrRed,HEGO_HtgS1B1_I.dresRi,HEGO_HtgS1B1_I.duNomHtgClsdLop,HEGO_HtgS1B1_I.duNomHtgI,HEGO_HtgS1B1_I.duNomHtgP,HEGO_HtgS1B1_I.resRiAct,HEGO_HtgS1B1_I.resRiNom,HEGO_HtgS1B1_I.rHtg,HEGO_HtgS1B1_I.stHtg_CW,HEGO_HtgS1B1_I.uNomHtg,HEGO_HtgS1B1_I.uNomHtgLim,HEGO_HtgS1B1_I.uNomHtgMap,HEGO_HtgS1B1_I.uNomHtgNoLim,HEGO_HtgS2B1_I.bHtgClsdLopEna,HEGO_HtgS2B1_I.bHtgStrtPwrRed,HEGO_HtgS2B1_I.dresRi,HEGO_HtgS2B1_I.duNomHtgClsdLop,HEGO_HtgS2B1_I.duNomHtgI,HEGO_HtgS2B1_I.duNomHtgP,HEGO_HtgS2B1_I.resRiAct,HEGO_HtgS2B1_I.resRiNom,HEGO_HtgS2B1_I.rHtg,HEGO_HtgS2B1_I.stHtg_CW,HEGO_HtgS2B1_I.uNomHtg,HEGO_HtgS2B1_I.uNomHtgLim,HEGO_HtgS2B1_I.uNomHtgMap,HEGO_HtgS2B1_I.uNomHtgNoLim,HEGO_SensS1B1_I.bPolarRedPls,HEGO_SensS1B1_I.bRiPls,HEGO_SensS1B1_I.resRiNoFlt,HEGO_SensS1B1_I.uRiAftFrz,HEGO_SensS1B1_I.uRiWiLd,HEGO_SensS1B1_I.uRiWoLd,HEGO_SensS2B1_I.bPolarRedPls,HEGO_SensS2B1_I.bRiPls,HEGO_SensS2B1_I.resRiNoFlt,HEGO_SensS2B1_I.uRiAftFrz,HEGO_SensS2B1_I.uRiWiLd,HEGO_SensS2B1_I.uRiWoLd,HEGO_stHtg_CW,HEGO_stHtgEna_CW,HEGO_uS1B1,HEGO_uS2B1,Ign_ia_real_s16,Ign_iaBas_s16,Ign_iaLT_bl,imlatm,imlpr_w_msg,INITFRA,INITORA,InjSys_stActRedStg,lambts_w_msg,lamsbg_w_msg,lamsoni_w,lamsons_w,lamsons_w_msg,LIGov_bFrzI,LIGov_trq,LIGov_trqI,LIGov_trqP,LIGov_trqPLead,mifa_w_msg,mifal_w_msg,MILLmp_stMIL,milsol_w_msg,ml_msg,ml_w,msntetev_w_msg,msntevo_w_msg,mste_w_msg,msteo_w_msg,mstesoll_w_msg,nmot_msg,NOLRA,nsolbas_msg,nstat2_w,nstateng_w,ofmsndk_w_msg,ora_w_msg,ORAMN,ORAMX,ps_w_msg,PT_stTraType,PthLead_trqResv,PthSet_bCylIndivFCOBef,PthSet_bEnaFCO,PthSet_bOvrRunCdnPrsnt_MP,PthSet_bPhCO,PthSet_stOvrRunEna,PthSet_trqInrFlt,pu_msg,redist_msg,rkte_w_msg,rkuk_w,rkukg_w_msg,rl,rl_msg,rl_w_msg,rlp_w_msg,rlsol_w_msg,RngMod_trqInrMinWoCtOff,SwSADMC_stEngTqRelzdLvl,SwSADMC_tqAcsy,SwSADMC_tqEngActCom,SwSADMC_tqUsrReqCvt,tahso_w,tans_msg,tanwraa_w,tanwree_w,tateout_w_msg,tatesoll1_w_msg,tatesoll_w_msg,tavso_w,te_l_msg,tevfak_w,tevper_msg,tfr_w,tfrc_w_msg,tkihkm_w,tlrs_w_msg,tmot,tmot_msg,TMRAA,TMTE,tnse_w_msg,Tra_numGear,tvtime,TWCC_bIBalPriB1,TWCC_bIGlbPri,TWCC_bIPriB1,TWCC_bLimpPriB1,TWCC_bPBalPriB1,TWCC_bPPriB1,TWCC_bRstCatPurgB1,TWCC_facIGnCtlPriB1,TWCC_facPGnCtlPriB1,TWCC_IBalPriB1IK_I.memory,TWCC_mO2StCat1PurgB1,TWCC_mOSCCat1PurgB1,TWCC_PBalPriB1IK_I.memory,TWCC_rCtlErrBalPriB1,TWCC_rCtlErrPriB1,TWCC_rICtlPriB1,TWCC_rLamActPriB1,TWCC_rLamSetPMapPriB1,TWCC_rLamSetPPriB1,TWCC_rLamSetPPurgB1,TWCC_rPCtlPriB1,TWCC_stPriEna_CW,TWCC_stPurg_CW,TWCC_uSetPPriB1,TWCC_uSetPPriMapB1,ubdq_w,vfzg_w,wdkba_w_msg,wdks_w_msg,WDKSAPP,wee_msg,wnwe_w,wnwsa_w,zlamko,zlrs_w_msg,zwopt_msg,zwoutakt_w_msg,zwsol_w_msg,zwspaebts_msg
s,Nm,Nm,V,Nm,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,°C,°C,,,Nm,,,,V,V,°C,°C,°C,,kJ,kJ,kJ,deg C,,,deg C,,,-,,,,,kJ,kJ,kJ,deg C,,,deg C,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,%,-,-,-,-,deg C,-,rpm,rpm,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,Kg/h,Kg/h,Kg/h,Kg/h,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,deg C,%,-,-,-,-,-,-,%,%,,,-,-,-,-,-,%/s,-,-,%,,-,-,,°C,Grad KW,Grad KW,Grad KW,Grad KW,-,,,,,,,,Ohm,V,V,V,Ohm,Ohm,-,,V,V,V,V,,,Ohm,V,V,V,Ohm,Ohm,-,,V,V,V,V,,,Ohm,V,V,V,,,Ohm,V,V,V,,,V,V,Grad KW,Grad KW,Grad KW,kg,-,-,%,,-,-,-,-,-,,Nm,Nm,Nm,Nm,%,%,-,%,kg/h,kg/h,kg/h,kg/h,kg/h,kg/h,kg/h,1/min,,1/min,1/min,1/min,kg/h,%,%,%,hPa,-,Nm,,,,,,Nm,hPa,,%,%,%,%,%,%,%,%,Nm,,Nm,Nm,Nm,Grad C,Grad C,%,%,%,%,%,Grad C,ms,ms,ms,s,s,Grad C,s,Grad C,Grad C,Grad C,Grad C,s,-,s,,,,,,,,,-,g,mg,mg,g,-,-,-,-,-,-,-,-,,,V,V,V,km/h,%DK,%DK,%,Grad KW,Grad KW,Grad KW,,s,Grad KW,Grad KW,deg KW,Grad KW
0,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,72,-20.04,1,1,-20.04,1,1,0,FALSE,FALSE,FALSE,0,0,440,440,-15.04,1,1,-15.04,1,1,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,0.5,0,1,1,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
0.1,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,0,79.96,10,10,80.06,10,10,0,FALSE,FALSE,FALSE,0,0,440,170,79.96,10,10,80.26,10,10,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,100,100,8,8,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
0.2,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,0,79.96,10,10,80.06,10,10,0,FALSE,FALSE,FALSE,0,0,440,170,79.96,10,10,80.26,10,10,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,100,100,8,8,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
0.3,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,0,79.96,10,10,80.06,10,10,0,FALSE,FALSE,FALSE,0,0,440,170,79.96,10,10,80.26,10,10,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,100,100,8,8,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
0.4,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,0,79.96,10,10,80.06,10,10,0,FALSE,FALSE,FALSE,0,0,440,170,79.96,10,10,80.26,10,10,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,100,100,8,8,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
0.5,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,0,79.96,10,10,80.06,10,10,0,FALSE,FALSE,FALSE,0,0,440,170,79.96,10,10,80.26,10,10,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,100,100,8,8,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
0.6,0,-18.3,26.023,0,0,0,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,-2147484,-2147484,FALSE,0,0,0,0,0,0.1091,0.1269,-2147484,-2147484,-2147484,0,0,72,0,79.96,10,10,80.06,10,10,0,FALSE,FALSE,FALSE,0,0,440,170,79.96,10,10,80.26,10,10,0,FALSE,0,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,DFC_Unused,0.041931,0.0021973,0,DFC_Unused,0,0,0,-9.94,0,0,0,1,1,1,0.83,0.83,0.896,0,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0,0.98438,0,0,0.9609,1,1,100,100,8,8,1,1,1.058,0.75,1.25,2.747,1,1,1.9531,255,0,1,0,24.89,20,-18,20,-18,1024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,131070,330,0.10891,68,4,4,8,4,FALSE,FALSE,0,0,0,0,131070,330,0.10891,36,4,4,8.6,4,FALSE,FALSE,131070,1.5967,4.4409,1.5967,FALSE,FALSE,131070,1.5967,4.4373,1.5979,0,0,1.2451,1.2451,0,0,0,0,0,1,0,0,1,1,1,1,1,TRUE,4.3,0,27.2,15,0,0,255,11.998,0,0,0,2.1832,0,0.9297,0,0,0,1180,1180,1180,2.6,-1.125,-6,6,993.13,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,995,0,0,0,0,63.75,63.75,64.266,64.266,75.563,11,0,0,-13.188,-13.188,19.94,24.75,0,0,0,0,0,19.9,0,0,127,0,2,19.94,0.0050001,24.75,24.75,70.5,143.25,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.008392,0.125,0,0,0,0,0.003998,0.09079,-0.0002136,0.9,0.99078,0.99078,1,0,33027,0,0.82031,0.7373,12.42,0,4.59,1.701,2.0004,0,20,-18,0,0.07331,0,0,0,-15.75
